"user_id","friend_id"
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"122e9293-37cb-4b68-a8f6-f15729085a6b"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","0c6e4896-8547-430c-8f63-f6159b9a0d97"
"6c6612ea-a3f7-4634-8a1b-b0be6f3466ff","90825123-c168-40e7-a8be-9a511ff7d88b"
"57a3ebe0-4df9-4513-aeba-1bb59b9da839","493f5b18-92b6-40c8-b407-505c17c340ee"
"1623936d-5db1-4a01-a2c3-d81cddc48ea1","80389315-1866-4c30-9fa4-f8107f7f0cc7"
a1d9333b-5551-46ac-9c47-0e417957fc9c,a725f545-ad61-4157-918d-919b03e7030a
b7d6e01c-504e-45f9-9d7b-c690a42fd0d1,"063857f9-70cb-4c55-83d6-db8163040ff3"
"15af67c2-1e63-4ae0-8b9e-928560559117","80389315-1866-4c30-9fa4-f8107f7f0cc7"
a770e39b-e947-42a3-ada1-a441bb537b51,"8d7a3417-2d2c-4872-9dc5-bf78459a7f49"
"094634c0-f375-4cfd-a789-ee37645770bd","1a892a83-9ae2-408c-8572-9a93a324f716"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","530ac244-917f-4df9-849e-2433f940b90b"
f20543be-9d83-47fe-999f-d8c1b49000c5,"1a892a83-9ae2-408c-8572-9a93a324f716"
"063857f9-70cb-4c55-83d6-db8163040ff3","30ab01b8-8c94-44f6-8fba-7d40d3754d09"
"466fda51-2eff-4824-ba55-738d3fd4f463",bcf99a73-78cd-4b03-8886-885f9c09c65c
"80389315-1866-4c30-9fa4-f8107f7f0cc7",cb39c77f-76ea-4d41-9bb0-28cced068883
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","719aff37-3ee7-4022-8684-5f072d9bca71"
c82c686c-82d1-4a83-a576-ffea948433b2,c2eb2ed7-6e46-4248-a724-02a8e6ef0503
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"0da296bd-48f3-46cf-bb1d-13729c14eabe"
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,aa9c5362-7250-4056-83c6-7b6f6e0dcc02
"03e16450-8a78-4bc2-b360-7a7630b4dcf8","8de1c260-cd85-42bd-95b5-13e0ba3d6580"
"466fda51-2eff-4824-ba55-738d3fd4f463",e52471b3-86f2-4d7c-be25-d091ed6d1b14
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","2ddb8a09-69c9-4256-a4e8-3f91c8e7e203"
"493f5b18-92b6-40c8-b407-505c17c340ee",d6607c44-97b1-4162-b195-9346c580fbf3
f3039c74-7c27-4458-b1aa-f8fb68b0c32a,"8de1c260-cd85-42bd-95b5-13e0ba3d6580"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","57dfd8e5-9ae2-413b-bac9-5d0ace7875b4"
c2eb2ed7-6e46-4248-a724-02a8e6ef0503,"3de2ead2-c4e4-4682-a8d8-bb35836356c4"
c23a65f0-5216-4a7a-845a-290e9df1679e,"7dca1b2d-83cd-4cbd-a350-2de2b783337e"
"748ef45d-03b7-41f3-b8d0-18787d96f413",a770e39b-e947-42a3-ada1-a441bb537b51
cb39c77f-76ea-4d41-9bb0-28cced068883,e30848ef-35f2-4b42-a109-864deb1a0766
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","4150bb86-1cf7-49e7-8876-f67885f750f0"
"306ded2b-c8d1-4afb-93fa-07622b4ec99b",a770e39b-e947-42a3-ada1-a441bb537b51
"27e7e094-64b5-4c7f-8d69-563f798dfb83","7b090dd7-f29d-451a-b472-e82e68fb9020"
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","7a9bbf82-bdf2-4878-abae-82307650c72c"
"0dea7958-5fa8-4cc9-ab9a-335a9eedcffe","8de1c260-cd85-42bd-95b5-13e0ba3d6580"
"4c059abf-8552-43f2-b2cd-a06cf0e251e2",fc88d6de-c30b-4124-a345-ba72e488eb34
"2eb2c768-6668-4869-be06-ff9887d2678e","466fda51-2eff-4824-ba55-738d3fd4f463"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","0b730d30-96a0-4143-80a1-13f27d830d04"
"91d7d300-d2f6-4f75-98a3-903bcf29d201",e52471b3-86f2-4d7c-be25-d091ed6d1b14
"4ed240b1-5b11-40c0-a70c-3bf2ab4e2bb7","063857f9-70cb-4c55-83d6-db8163040ff3"
c2eb2ed7-6e46-4248-a724-02a8e6ef0503,"36fa2fe9-ff82-45f3-815f-7449434c49be"
"436de90f-e42f-42c3-9710-d5a5ed1ed267",bbda82da-b83c-47ee-aacf-8b01d6cd72f5
"5852c7e1-5794-410d-958c-55e7f18cd0df",e52471b3-86f2-4d7c-be25-d091ed6d1b14
"1a892a83-9ae2-408c-8572-9a93a324f716","3e65ae93-17f2-4ad4-8d23-39f7281f9557"
"0720c1ef-8a41-484d-b2a0-ccade8e5000d","7b090dd7-f29d-451a-b472-e82e68fb9020"
"1b80799d-dedc-4ac6-9d7a-59e76c4008a2",a1d9333b-5551-46ac-9c47-0e417957fc9c
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,b0dce0f4-935e-4d61-978e-735bb58b0845
"907e6ffd-293a-4c4e-9fd6-05c1e14bb6c4","90825123-c168-40e7-a8be-9a511ff7d88b"
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"8ab4c523-3f42-4549-9c44-a994b764c038"
"90825123-c168-40e7-a8be-9a511ff7d88b","1658f927-23e0-47af-b8f5-8699d1ece975"
"24a779dd-a692-4eeb-a4c7-7f5263ea44e8","7b090dd7-f29d-451a-b472-e82e68fb9020"
"0a468e62-265b-4e93-b885-6fcaec2b9e3e","1a892a83-9ae2-408c-8572-9a93a324f716"
f19d90ee-3022-466d-84bc-4a52241ed904,e52471b3-86f2-4d7c-be25-d091ed6d1b14
"7b090dd7-f29d-451a-b472-e82e68fb9020","83663faf-94ba-4f3f-918c-b2d8a6faa988"
"6aef88ed-de78-4919-9f56-99933a39701d","493f5b18-92b6-40c8-b407-505c17c340ee"
"1ad0d72f-84a7-4f63-ab7f-71a26bf17309","224202be-e529-4d62-a11a-80361040a3ae"
"5d2ea26a-dd6e-4e15-b150-8b6d6e5634d6","1a892a83-9ae2-408c-8572-9a93a324f716"
a770e39b-e947-42a3-ada1-a441bb537b51,ea9983fe-b814-4919-8283-650e3802adce
"493f5b18-92b6-40c8-b407-505c17c340ee","34d130c9-5a36-44d3-bc27-951809dec269"
"0c6e4896-8547-430c-8f63-f6159b9a0d97",c2eb2ed7-6e46-4248-a724-02a8e6ef0503
"7738c02f-b459-4902-97ec-b0905dafa1c2",a770e39b-e947-42a3-ada1-a441bb537b51
"063857f9-70cb-4c55-83d6-db8163040ff3","42d7dc32-9086-4ad0-a5c3-9f558afd617e"
"5d9dbe84-2377-430a-9465-2bcac6c687ae",c11e3f92-4303-4c1b-9e8e-7ce61a2967d0
"90825123-c168-40e7-a8be-9a511ff7d88b","7148d431-593a-4aab-b984-ebaf7ae4db50"
"6a624f4f-dae6-4846-accd-665eeace8a25","7b090dd7-f29d-451a-b472-e82e68fb9020"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","0e7d4201-e5e5-4b5a-8340-89da34168142"
"22315cd1-f1b5-471e-bd4a-959dc19f0b2c","224202be-e529-4d62-a11a-80361040a3ae"
"65550e50-5e60-48ab-b8a8-25a6acc8d543",c82c686c-82d1-4a83-a576-ffea948433b2
"436de90f-e42f-42c3-9710-d5a5ed1ed267","59f4d799-e836-4b0b-98f8-078a735d5f88"
"493f5b18-92b6-40c8-b407-505c17c340ee","80389315-1866-4c30-9fa4-f8107f7f0cc7"
"49c96e4a-1a50-4a01-b89c-edc36bd62d15","063857f9-70cb-4c55-83d6-db8163040ff3"
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,d33c5970-79ba-4f11-910c-d8c190411f40
"7f056d59-0409-46d3-a587-d89435eb6984","436de90f-e42f-42c3-9710-d5a5ed1ed267"
d7511e7b-233f-4fd2-95ca-fce97415f2dd,"4c059abf-8552-43f2-b2cd-a06cf0e251e2"
"122e9293-37cb-4b68-a8f6-f15729085a6b",e52471b3-86f2-4d7c-be25-d091ed6d1b14
e52471b3-86f2-4d7c-be25-d091ed6d1b14,a3de0b53-4a5d-4bc2-84c6-8ce6c30001d5
e30848ef-35f2-4b42-a109-864deb1a0766,"5d4881d9-4cfd-4340-a695-5ba0ad11ce41"
"92aa920a-5fc8-407e-9be7-a2fee0c4eff7","4c059abf-8552-43f2-b2cd-a06cf0e251e2"
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","30d43985-7ebd-46d9-8b49-27b60d0b8764"
"80389315-1866-4c30-9fa4-f8107f7f0cc7","41dca85f-1940-4b79-ad27-bd97aa18ad40"
"6a624f4f-dae6-4846-accd-665eeace8a25",a770e39b-e947-42a3-ada1-a441bb537b51
"4bc61274-3527-42e0-8849-aed5f0378018","90825123-c168-40e7-a8be-9a511ff7d88b"
bcf99a73-78cd-4b03-8886-885f9c09c65c,"7b090dd7-f29d-451a-b472-e82e68fb9020"
"4ebbd392-507f-4f62-9487-1ba4d452cc55","7b090dd7-f29d-451a-b472-e82e68fb9020"
"8de1c260-cd85-42bd-95b5-13e0ba3d6580",c1a9e3b5-b15e-4149-985a-246fa46670ad
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,"900a551d-3ff4-4861-a221-ca88c93e3ffd"
"436de90f-e42f-42c3-9710-d5a5ed1ed267","722e9f10-e44b-4d25-ac2d-fd1c4616dd92"
"64f95a85-86b1-4312-bcf1-51a5fb7a0208",c2eb2ed7-6e46-4248-a724-02a8e6ef0503
"466fda51-2eff-4824-ba55-738d3fd4f463",d9e4456f-4a09-4d9f-b632-ce7d4da450f5
"57b3ffd0-352b-46ce-b33d-20bbd52b890f",ba9bef45-c2c9-4111-bd1d-e33b0e69e89c
"3fa71b48-25fa-40c1-8235-85097fc2ff71","466fda51-2eff-4824-ba55-738d3fd4f463"
"8de1c260-cd85-42bd-95b5-13e0ba3d6580","68527739-bdd9-4532-aa5a-589433f46ebb"
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"51e63a0a-518c-4e26-883c-61ad0e5292d9"
cb779e5f-f1a8-4542-9cae-5bd1a190aee1,a1d9333b-5551-46ac-9c47-0e417957fc9c
"466fda51-2eff-4824-ba55-738d3fd4f463","03e16450-8a78-4bc2-b360-7a7630b4dcf8"
"5142b8a0-fa13-40a1-a7b3-8d6174ef67fd","90825123-c168-40e7-a8be-9a511ff7d88b"
"3e44d300-bb5b-4b51-bcd6-94da32a6ce9c",c82c686c-82d1-4a83-a576-ffea948433b2
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,"5856ee80-101b-497e-9eb7-e722ad7c5dee"
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,"80389315-1866-4c30-9fa4-f8107f7f0cc7"
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,"7e96b1bf-21f6-47d1-8181-844a7bb47f29"
"9d992758-4038-460f-b25c-a08c906d3f1a",c11e3f92-4303-4c1b-9e8e-7ce61a2967d0
"312bc8e0-8237-4b88-b88e-61820fc8314a",e30848ef-35f2-4b42-a109-864deb1a0766
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,"7f6cc5b9-09e1-4e90-bcf2-349c0f1de49d"
"9d5c8159-e9ae-444d-b3d5-b0d5d849a71e","80389315-1866-4c30-9fa4-f8107f7f0cc7"
"80389315-1866-4c30-9fa4-f8107f7f0cc7","1d33da49-e40c-4f9a-a87d-f0afcd5db71e"
"4ea1b144-c258-4c8c-a43b-717f74c7b665","436de90f-e42f-42c3-9710-d5a5ed1ed267"
c9e1f6ef-bcc6-43ae-b10e-e3eeb720245d,"90825123-c168-40e7-a8be-9a511ff7d88b"
aa18e7f5-ba6a-4f08-81ba-565cf958d36d,e30848ef-35f2-4b42-a109-864deb1a0766
"7dca1b2d-83cd-4cbd-a350-2de2b783337e",f9148a4c-0837-4881-884a-637713cf7853
"27a12809-2f66-469a-a59f-c790fea7c9a8",a1d9333b-5551-46ac-9c47-0e417957fc9c
"7b090dd7-f29d-451a-b472-e82e68fb9020","722e9f10-e44b-4d25-ac2d-fd1c4616dd92"
"83663faf-94ba-4f3f-918c-b2d8a6faa988","466fda51-2eff-4824-ba55-738d3fd4f463"
"1f25eea6-a928-4bf6-94be-4560790fbf88",e30848ef-35f2-4b42-a109-864deb1a0766
e30848ef-35f2-4b42-a109-864deb1a0766,"4aceb4ef-f2e6-4353-812c-ab1cf66b6352"
a770e39b-e947-42a3-ada1-a441bb537b51,a3e73581-547e-4566-a53a-7a5e8bd264c7
"0f4cadb5-bbf6-40d4-b3f2-45a8f8442677",ba9bef45-c2c9-4111-bd1d-e33b0e69e89c
a1d9333b-5551-46ac-9c47-0e417957fc9c,"34c9fb49-d544-499b-afb4-66d4502b9d29"
"24e2f19c-bdfa-445f-b352-ae1aa249e9c0",e52471b3-86f2-4d7c-be25-d091ed6d1b14
aa18e7f5-ba6a-4f08-81ba-565cf958d36d,ba9bef45-c2c9-4111-bd1d-e33b0e69e89c
"2beccc14-776e-4caa-8bf1-c273e6abb28d",a1d9333b-5551-46ac-9c47-0e417957fc9c
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,a405d0d4-ad5c-4c0c-950c-8aa9b5cd3b85
"96badd9d-e328-4efd-b9ad-f5029cfaad1f",e30848ef-35f2-4b42-a109-864deb1a0766
a042b29e-18dd-4939-9cac-6997ffacc3fc,e30848ef-35f2-4b42-a109-864deb1a0766
"130a5310-98b7-4f80-9fe2-5fd06317c066",c2eb2ed7-6e46-4248-a724-02a8e6ef0503
e52471b3-86f2-4d7c-be25-d091ed6d1b14,c9e1f6ef-bcc6-43ae-b10e-e3eeb720245d
"80389315-1866-4c30-9fa4-f8107f7f0cc7","6e05d27f-31f1-48ba-aafd-d0a25f0b23a1"
ffd8ee47-5415-4d9e-8a57-d1b416298ef0,"80389315-1866-4c30-9fa4-f8107f7f0cc7"
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,"677cc037-b2ef-4fe1-a592-3a27eeff5adc"
"8de1c260-cd85-42bd-95b5-13e0ba3d6580","9d992758-4038-460f-b25c-a08c906d3f1a"
e31cdee5-fd70-4999-8918-d2b2c40499be,"4c059abf-8552-43f2-b2cd-a06cf0e251e2"
"22315cd1-f1b5-471e-bd4a-959dc19f0b2c","493f5b18-92b6-40c8-b407-505c17c340ee"
"48074c6b-e96e-4356-9858-9d42ca8521e9","7b090dd7-f29d-451a-b472-e82e68fb9020"
a90ce6d1-f2af-4412-a70e-d63bbb03cb16,e52471b3-86f2-4d7c-be25-d091ed6d1b14
"224202be-e529-4d62-a11a-80361040a3ae","5e72e05e-a1cd-49d7-8e40-74d5f76e4e24"
faccb764-367c-4458-9dd3-52e3c2b5dfd4,"224202be-e529-4d62-a11a-80361040a3ae"
"224202be-e529-4d62-a11a-80361040a3ae","748ef45d-03b7-41f3-b8d0-18787d96f413"
"7b090dd7-f29d-451a-b472-e82e68fb9020",aa9c5362-7250-4056-83c6-7b6f6e0dcc02
c06843c7-0942-4232-aa0a-8a788c47d2f3,e30848ef-35f2-4b42-a109-864deb1a0766
a192599f-1406-4ee8-aa7b-c9c82f3a2c2b,"90825123-c168-40e7-a8be-9a511ff7d88b"
c2eb2ed7-6e46-4248-a724-02a8e6ef0503,cd2b9e34-7ee1-4f28-8074-72e5a4d47b97
e30848ef-35f2-4b42-a109-864deb1a0766,"722e9f10-e44b-4d25-ac2d-fd1c4616dd92"
"1a892a83-9ae2-408c-8572-9a93a324f716",bae0f4db-8c25-45f9-a4cc-a8983a236071
"3212cf36-e810-4652-8cee-5ed32a714d7d",e52471b3-86f2-4d7c-be25-d091ed6d1b14
"4c059abf-8552-43f2-b2cd-a06cf0e251e2",b3c8529f-a54c-431f-a877-92fd73e662ab
e30848ef-35f2-4b42-a109-864deb1a0766,"333ad285-dc20-47cb-b888-1473f327ae95"
c7d9fc26-828e-44ae-b193-3afa1f2ff2b1,ba9bef45-c2c9-4111-bd1d-e33b0e69e89c
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,"745506ca-4b8b-4f46-9a1c-47e69e2676b5"
"510c095c-ad93-4234-8078-c4560abf4d34","466fda51-2eff-4824-ba55-738d3fd4f463"
e30848ef-35f2-4b42-a109-864deb1a0766,bc49db4a-4d01-43f1-9f31-737a74a45109
a1d9333b-5551-46ac-9c47-0e417957fc9c,a0393aba-8a0e-4c49-9fd5-c96e51c79aae
"3c056583-af90-4729-bc79-45472d0269a7","466fda51-2eff-4824-ba55-738d3fd4f463"
a770e39b-e947-42a3-ada1-a441bb537b51,"46b3e984-cdc4-4bcb-9eca-b8b29c523387"
"90c28f5f-7e77-41b8-aa3d-d1028d50973f","224202be-e529-4d62-a11a-80361040a3ae"
c78430a3-3d50-4a85-bfec-5c51ff64a1c3,a1d9333b-5551-46ac-9c47-0e417957fc9c
"466fda51-2eff-4824-ba55-738d3fd4f463","1b7339bd-6ed3-41f8-a3d9-4b6e2de3a442"
"493f5b18-92b6-40c8-b407-505c17c340ee",f1eb22ae-dd3a-4b1f-a261-9869ad6c0cdb
a021fc88-5104-46fa-86fc-42931ecbf50f,"063857f9-70cb-4c55-83d6-db8163040ff3"
"99a23b24-4fd1-4083-80a4-e93f47b3faa2","7b090dd7-f29d-451a-b472-e82e68fb9020"
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,dd6f06f2-a8a5-4bd6-a369-51f97adc3c5a
c06843c7-0942-4232-aa0a-8a788c47d2f3,c2eb2ed7-6e46-4248-a724-02a8e6ef0503
d838ce02-8340-4b5d-a3ab-713dd3198817,"436de90f-e42f-42c3-9710-d5a5ed1ed267"
"80389315-1866-4c30-9fa4-f8107f7f0cc7",c2eb2ed7-6e46-4248-a724-02a8e6ef0503
"063857f9-70cb-4c55-83d6-db8163040ff3",bb4ee737-60a2-4e17-99c9-904a8a7c746f
"7dd45f59-5493-4d90-9229-aad656c5cb3b","063857f9-70cb-4c55-83d6-db8163040ff3"
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"8e206d17-9327-4b95-b9db-3c70a242998f"
"4c059abf-8552-43f2-b2cd-a06cf0e251e2","93dbfe67-2f77-4e75-a844-ea0641fc905d"
"8de1c260-cd85-42bd-95b5-13e0ba3d6580","73679e1e-889d-407d-aa56-e16d8f4ba720"
fb46bb33-daa2-4d29-afe3-cd31741219aa,"7dca1b2d-83cd-4cbd-a350-2de2b783337e"
"224202be-e529-4d62-a11a-80361040a3ae","4ebbd392-507f-4f62-9487-1ba4d452cc55"
"90825123-c168-40e7-a8be-9a511ff7d88b","5d2ea26a-dd6e-4e15-b150-8b6d6e5634d6"
"82b57256-59c2-44b1-8de5-1a3280a26a14","7b090dd7-f29d-451a-b472-e82e68fb9020"
"063857f9-70cb-4c55-83d6-db8163040ff3","7dca1b2d-83cd-4cbd-a350-2de2b783337e"
be7d6d82-965d-4c5a-9c20-c35cb6095eb9,"063857f9-70cb-4c55-83d6-db8163040ff3"
"8de1c260-cd85-42bd-95b5-13e0ba3d6580",a0b7e3e0-1dcf-4ab8-97b7-c277147de287
"4c059abf-8552-43f2-b2cd-a06cf0e251e2","484b1566-0db2-48a9-adb6-4736fb63c174"
"224202be-e529-4d62-a11a-80361040a3ae",d3eae7ec-63b4-44cb-97d5-810e091c61ed
e30848ef-35f2-4b42-a109-864deb1a0766,"1658f927-23e0-47af-b8f5-8699d1ece975"
"9b8b14ce-9260-4607-8d4b-9c9cb71a3003",a1d9333b-5551-46ac-9c47-0e417957fc9c
"1a892a83-9ae2-408c-8572-9a93a324f716",dd6f06f2-a8a5-4bd6-a369-51f97adc3c5a
"367cc265-fc52-49ff-91e5-6d7495f51437","493f5b18-92b6-40c8-b407-505c17c340ee"
b2bf9e08-d98a-475d-880a-b3d7fe8e71c1,c82c686c-82d1-4a83-a576-ffea948433b2
"063857f9-70cb-4c55-83d6-db8163040ff3","346be6db-1109-4f06-a8c4-4f4ee7f1b07b"
"90825123-c168-40e7-a8be-9a511ff7d88b",f49b6561-bba2-4886-9309-c8dbfa0e9777
f8a7b4c7-c57d-43d4-97ee-fad5a21473c9,"224202be-e529-4d62-a11a-80361040a3ae"
"5d576933-a987-4f49-a233-3fff613b1351","80389315-1866-4c30-9fa4-f8107f7f0cc7"
e30848ef-35f2-4b42-a109-864deb1a0766,"7a9bbf82-bdf2-4878-abae-82307650c72c"
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,ac727b0f-7efe-4ca4-b06d-891a8f3ba15a
"80216c5c-21ea-4923-b534-04e562d39ff3","224202be-e529-4d62-a11a-80361040a3ae"
da75a474-ed6c-4e1b-b5ee-12cebcf2b79d,"436de90f-e42f-42c3-9710-d5a5ed1ed267"
cc19f8d0-e049-4f8c-a6e7-c734f317f33a,c2eb2ed7-6e46-4248-a724-02a8e6ef0503
"80389315-1866-4c30-9fa4-f8107f7f0cc7","367cc265-fc52-49ff-91e5-6d7495f51437"
e52471b3-86f2-4d7c-be25-d091ed6d1b14,"15463fd8-5318-402a-a54c-506547d8838a"
"1a892a83-9ae2-408c-8572-9a93a324f716","5a372b8f-9074-45f7-9b34-95eba8b0ea18"
"90825123-c168-40e7-a8be-9a511ff7d88b","64cea0ac-c621-42f4-83b0-8a410a444d9b"
"35f2aa1d-8b2e-4ac8-9483-2a109de611f4","7b090dd7-f29d-451a-b472-e82e68fb9020"
"25804091-7d29-4deb-b779-7707f39e2b78",e30848ef-35f2-4b42-a109-864deb1a0766
"0f4cadb5-bbf6-40d4-b3f2-45a8f8442677","90825123-c168-40e7-a8be-9a511ff7d88b"
f5a7b0cc-d553-4f77-9ca4-b861cf0207a2,"493f5b18-92b6-40c8-b407-505c17c340ee"
af48e35f-8883-48d4-879c-2a71168d1b42,a1d9333b-5551-46ac-9c47-0e417957fc9c
d8ed88e8-864c-4dd9-813b-02b252a1c1b9,e52471b3-86f2-4d7c-be25-d091ed6d1b14
"4150bb86-1cf7-49e7-8876-f67885f750f0","063857f9-70cb-4c55-83d6-db8163040ff3"
ba9bef45-c2c9-4111-bd1d-e33b0e69e89c,a8a45bb2-6b6f-49ea-b1a3-15c0659540c8
e4afcb48-6aed-4c20-9c20-f3bce1de15b5,"7dca1b2d-83cd-4cbd-a350-2de2b783337e"
"751a1038-af8a-4ba0-b709-17f21dcf3629",c11e3f92-4303-4c1b-9e8e-7ce61a2967d0
"063857f9-70cb-4c55-83d6-db8163040ff3","0d49e5b5-ab2d-4711-904e-34ebe9dd8e7d"
"5852c7e1-5794-410d-958c-55e7f18cd0df","8de1c260-cd85-42bd-95b5-13e0ba3d6580"
cb74d1fa-7031-4819-b011-93a14b28f11e,"4c059abf-8552-43f2-b2cd-a06cf0e251e2"
e30848ef-35f2-4b42-a109-864deb1a0766,f8a7b4c7-c57d-43d4-97ee-fad5a21473c9
"96ed3561-5385-4335-82cb-5af635064358","7b090dd7-f29d-451a-b472-e82e68fb9020"
c11e3f92-4303-4c1b-9e8e-7ce61a2967d0,"2beccc14-776e-4caa-8bf1-c273e6abb28d"
"2435419e-5c22-4549-a8c8-a5ef372d9909",e30848ef-35f2-4b42-a109-864deb1a0766
c2eb2ed7-6e46-4248-a724-02a8e6ef0503,"2b80227b-b9aa-4389-a297-51d0908dc0e9"
"063857f9-70cb-4c55-83d6-db8163040ff3",be4428c5-ef45-48f1-a7b7-b777504a1af3
"1a892a83-9ae2-408c-8572-9a93a324f716","0c739f85-5405-45c1-aa6e-62a33b2d5825"
"80389315-1866-4c30-9fa4-f8107f7f0cc7","8a98b3bb-09c4-410b-a484-359149a8b1b4"
cdaeb065-3b9e-4e87-aa1a-d93856a50946,"224202be-e529-4d62-a11a-80361040a3ae"
a1d9333b-5551-46ac-9c47-0e417957fc9c,"22cb92dd-b06e-4b33-be0f-2181fc0fff23"
"7dca1b2d-83cd-4cbd-a350-2de2b783337e",fdee5302-0ace-4f76-a66c-9762badfbbe2
"7dca1b2d-83cd-4cbd-a350-2de2b783337e","7d72f4d3-fc53-4d84-9ac6-46b5ad240c2c"
"90825123-c168-40e7-a8be-9a511ff7d88b",f3039c74-7c27-4458-b1aa-f8fb68b0c32a
"09f8948d-2c57-48d1-9b1b-3ea3bb2f497e","80389315-1866-4c30-9fa4-f8107f7f0cc7"
"34a1945e-f7e9-4622-a215-531ee8269006","8de1c260-cd85-42bd-95b5-13e0ba3d6580"
da75a474-ed6c-4e1b-b5ee-12cebcf2b79d,"8de1c260-cd85-42bd-95b5-13e0ba3d6580"
"183ee7ab-4758-4e7c-90a3-f1ccddbf8b0b","1a892a83-9ae2-408c-8572-9a93a324f716"
"4c059abf-8552-43f2-b2cd-a06cf0e251e2",f8a7b4c7-c57d-43d4-97ee-fad5a21473c9
"2e88184e-8118-472b-babc-e1b129881fe2",c11e3f92-4303-4c1b-9e8e-7ce61a2967d0
